appid	positive_reviews	total_reviews	last_updated
787810	0	0	2019-07-24
787790	123	209	2019-07-24
787780	7	10	2019-07-24
787750	31	48	2019-07-24
787740	149	241	2019-07-24
787730	1	2	2019-07-24
787720	4	6	2019-07-24
787710	19	22	2019-07-24
787690	2	4	2019-07-24
787650	1	1	2019-07-24
787640	6	8	2019-07-24
787620	3	3	2019-07-24
787570	16	18	2019-07-24
787550	10	20	2019-07-24
787530	3	4	2019-07-24
787480	707	720	2019-07-24
787460	2	4	2019-07-24
787450	589	659	2019-07-24
787440	7	10	2019-07-24
787430	0	4	2019-07-24
787420	1	9	2019-07-24
787410	0	0	2019-07-24
787400	287	356	2019-07-24
787370	72	111	2019-07-24
787350	0	0	2019-07-24
787300	5	14	2019-07-24
787260	15	16	2019-07-24
787250	10	22	2019-07-24
787240	16	27	2019-07-24
787220	57	73	2019-07-24
787200	3	3	2019-07-24
787190	43	60	2019-07-24
787170	3	3	2019-07-24
787160	0	0	2019-07-24
787140	0	0	2019-07-24
787120	0	0	2019-07-24
787110	140	184	2019-07-24
787100	1	2	2019-07-24
787070	189	194	2019-07-24
787050	2	2	2019-07-24
787040	63	101	2019-07-24
786990	11	13	2019-07-24
786980	1	4	2019-07-24
786960	0	0	2019-07-24
786950	1	1	2019-07-24
786940	0	7	2019-07-24
786910	28	40	2019-07-24
786850	22	37	2019-07-24
786840	1	2	2019-07-24
786820	19	19	2019-07-24
786800	3	3	2019-07-24
786770	3	4	2019-07-24
786750	3	9	2019-07-24
786740	2	7	2019-07-24
786720	5	9	2019-07-24
786710	10	11	2019-07-24
786690	4	6	2019-07-24
786680	84	104	2019-07-24
786670	9	13	2019-07-24
786650	5	5	2019-07-24
786640	0	0	2019-07-24
786630	35	42	2019-07-24
786620	1	1	2019-07-24
786590	0	0	2019-07-24
786580	154	213	2019-07-24
786570	42	71	2019-07-24
786560	3	8	2019-07-24
786540	0	0	2019-07-24
786520	851	1073	2019-07-24
786510	24	28	2019-07-24
786490	4	7	2019-07-24
786470	5	5	2019-07-24
786450	73	98	2019-07-24
786420	10	14	2019-07-24
786410	76	103	2019-07-24
786400	3	5	2019-07-24
786390	8	10	2019-07-24
786380	0	0	2019-07-24
786370	33	54	2019-07-24
786350	4	4	2019-07-24
786340	3	4	2019-07-24
786330	1	1	2019-07-24
786290	6	10	2019-07-24
786280	2	3	2019-07-24
786180	36	43	2019-07-24
786170	2	2	2019-07-24
786140	21	22	2019-07-24
786130	0	1	2019-07-24
786120	1	1	2019-07-24
786110	0	0	2019-07-24
786100	1	1	2019-07-24
786090	2	2	2019-07-24
786080	0	0	2019-07-24
786070	0	0	2019-07-24
786060	0	0	2019-07-24
786050	0	0	2019-07-24
786040	0	0	2019-07-24
786020	0	0	2019-07-24
785990	3	3	2019-07-24
785950	0	0	2019-07-24
785940	2	4	2019-07-24
785930	6	11	2019-07-24
785920	2	5	2019-07-24
785890	122	127	2019-07-24
785880	79	95	2019-07-24
785870	3	3	2019-07-24
785860	12	26	2019-07-24
785850	91	147	2019-07-24
785840	242	296	2019-07-24
785830	0	0	2019-07-24
785790	0	0	2019-07-24
785780	83	101	2019-07-24
785760	8	11	2019-07-24
785750	18	20	2019-07-24
785740	1797	2348	2019-07-24
785690	2	2	2019-07-24
785680	0	12	2019-07-24
785670	11	29	2019-07-24
785660	63	111	2019-07-24
785640	17	27	2019-07-24
785620	0	0	2019-07-24
785610	11	12	2019-07-24
785590	5	6	2019-07-24
785560	3	3	2019-07-24
785480	57	64	2019-07-24
785460	0	0	2019-07-24
785430	0	0	2019-07-24
785260	454	638	2019-07-24
785170	60	99	2019-07-24
785160	51	99	2019-07-24
785140	8	11	2019-07-24
785130	105	121	2019-07-24
785110	34	43	2019-07-24
785100	8	8	2019-07-24
785070	2	3	2019-07-24
785050	0	0	2019-07-24
785030	0	1	2019-07-24
784950	160	321	2019-07-24
784940	18	28	2019-07-24
784890	0	0	2019-07-24
784180	1	1	2019-07-24
784150	1905	2302	2019-07-24
784130	8	8	2019-07-24
784110	0	0	2019-07-24
784100	3	3	2019-07-24
784060	0	0	2019-07-24
784050	26	36	2019-07-24
784040	0	0	2019-07-24
784030	0	0	2019-07-24
784010	9	9	2019-07-24
784000	0	1	2019-07-24
783980	0	0	2019-07-24
783970	1	1	2019-07-24
783960	0	1	2019-07-24
783940	43	49	2019-07-24
783920	6	13	2019-07-24
783900	0	1	2019-07-24
783890	0	3	2019-07-24
783860	13	20	2019-07-24
783840	0	0	2019-07-24
783820	0	0	2019-07-24
783810	187	233	2019-07-24
783790	5	5	2019-07-24
783720	2	3	2019-07-24
783710	11	27	2019-07-24
783650	0	0	2019-07-24
783600	22	29	2019-07-24
783590	76	106	2019-07-24
783560	0	0	2019-07-24
783470	15	17	2019-07-24
783450	21	36	2019-07-24
783440	17	21	2019-07-24
783420	3	10	2019-07-24
783410	0	0	2019-07-24
783400	0	0	2019-07-24
783330	2	4	2019-07-24
783320	0	0	2019-07-24
783310	17	29	2019-07-24
783270	0	0	2019-07-24
783260	5	7	2019-07-24
783250	0	0	2019-07-24
783240	92	301	2019-07-24
783230	0	0	2019-07-24
783220	1	10	2019-07-24
783210	91	115	2019-07-24
783200	35	44	2019-07-24
783190	0	0	2019-07-24
783180	8	9	2019-07-24
783170	408	644	2019-07-24
783140	1	2	2019-07-24
783120	272	279	2019-07-24
783090	0	0	2019-07-24
783070	0	0	2019-07-24
783060	0	4	2019-07-24
783050	53	53	2019-07-24
782940	0	0	2019-07-24
782700	1	4	2019-07-24
782690	239	352	2019-07-24
782670	251	400	2019-07-24
782660	88	177	2019-07-24
782650	1	1	2019-07-24
782640	0	0	2019-07-24
782630	7	11	2019-07-24
782610	4	4	2019-07-24
782570	179	248	2019-07-24
782510	3	9	2019-07-24
782460	1	1	2019-07-24
782450	0	0	2019-07-24
782430	0	0	2019-07-24
782420	0	1	2019-07-24
782410	1	6	2019-07-24
782380	8	15	2019-07-24
782340	192	203	2019-07-24
782320	3	3	2019-07-24
782300	11	14	2019-07-24
782290	0	0	2019-07-24
782280	3	4	2019-07-24
782210	4	4	2019-07-24
782190	2	3	2019-07-24
782180	46	48	2019-07-24
782160	1	4	2019-07-24
782140	68	121	2019-07-24
782130	10	11	2019-07-24
782120	2	2	2019-07-24
782100	8	12	2019-07-24
782080	1	4	2019-07-24
782070	16	23	2019-07-24
782060	0	0	2019-07-24
782050	6	8	2019-07-24
782020	3	8	2019-07-24
781990	30	33	2019-07-24
781950	1	1	2019-07-24
781930	0	1	2019-07-24
781910	1	2	2019-07-24
781890	7	7	2019-07-24
781880	5	10	2019-07-24
781860	2	2	2019-07-24
781830	0	0	2019-07-24
781820	96	101	2019-07-24
781810	121	132	2019-07-24
781800	2	3	2019-07-24
781780	0	1	2019-07-24
781760	14	19	2019-07-24
781700	7	10	2019-07-24
781680	2	3	2019-07-24
781670	12	14	2019-07-24
781660	14	21	2019-07-24
781650	4	6	2019-07-24
781640	4	6	2019-07-24
781630	0	2	2019-07-24
781610	3	4	2019-07-24
781590	49	57	2019-07-24
781560	6	8	2019-07-24
781520	4	7	2019-07-24
781500	0	0	2019-07-24
781490	3	3	2019-07-24
781480	89	124	2019-07-24
781440	987	1032	2019-07-24
781380	3	3	2019-07-24
781320	8	10	2019-07-24
781310	0	1	2019-07-24
781290	1	2	2019-07-24
781280	4	5	2019-07-24
781270	0	0	2019-07-24
781260	2	3	2019-07-24
781250	1	1	2019-07-24
781240	0	0	2019-07-24
781230	0	0	2019-07-24
781220	7	9	2019-07-24
781200	0	0	2019-07-24
781150	0	0	2019-07-24
781130	8	11	2019-07-24
781110	21	21	2019-07-24
781100	7	14	2019-07-24
781050	17	45	2019-07-24
781040	3	5	2019-07-24
781030	179	453	2019-07-24
781000	0	0	2019-07-24
780970	1	2	2019-07-24
780930	0	0	2019-07-24
780850	4	4	2019-07-24
780840	23	27	2019-07-24
780820	0	0	2019-07-24
780800	4	9	2019-07-24
780760	5	7	2019-07-24
780750	32	44	2019-07-24
780740	0	0	2019-07-24
780710	4	5	2019-07-24
780690	0	11	2019-07-24
780670	0	0	2019-07-24
780630	2	2	2019-07-24
780580	25	41	2019-07-24
780570	1	1	2019-07-24
780520	3	3	2019-07-24
780500	79	86	2019-07-24
780440	1	3	2019-07-24
780430	0	0	2019-07-24
780410	0	1	2019-07-24
780400	0	0	2019-07-24
780390	50	57	2019-07-24
780380	1	1	2019-07-24
780370	0	0	2019-07-24
780360	0	1	2019-07-24
780350	187	245	2019-07-24
780330	1	1	2019-07-24
780320	3	5	2019-07-24
780310	0	0	2019-07-24
780290	232	314	2019-07-24
780280	149	163	2019-07-24
780270	0	0	2019-07-24
780260	1	1	2019-07-24
780230	4	5	2019-07-24
780220	1	3	2019-07-24
780210	112	144	2019-07-24
780160	3	8	2019-07-24
780150	0	0	2019-07-24
780120	9	25	2019-07-24
780100	30	53	2019-07-24
780080	5	8	2019-07-24
780020	72	109	2019-07-24
780000	3	5	2019-07-24
779990	324	339	2019-07-24
779960	45	56	2019-07-24
779950	0	0	2019-07-24
779870	0	0	2019-07-24
779840	0	2	2019-07-24
779810	1	4	2019-07-24
779800	1	3	2019-07-24
779790	6	11	2019-07-24
779780	1	1	2019-07-24
779760	8	8	2019-07-24
779730	6	6	2019-07-24
779700	4	5	2019-07-24
779650	215	340	2019-07-24
779640	587	663	2019-07-24
779620	11	12	2019-07-24
779610	46	160	2019-07-24
779590	138	159	2019-07-24
779580	4	4	2019-07-24
779570	12	18	2019-07-24
779560	8	11	2019-07-24
779550	1	1	2019-07-24
779450	2	3	2019-07-24
779430	79	95	2019-07-24
779420	42	74	2019-07-24
779410	46	51	2019-07-24
779390	1	3	2019-07-24
779380	0	0	2019-07-24
779360	17	21	2019-07-24
779340	17977	20836	2019-07-24
779330	147	208	2019-07-24
779320	8	10	2019-07-24
779310	0	0	2019-07-24
779300	9	16	2019-07-24
779290	0	0	2019-07-24
779260	7	10	2019-07-24
779250	9	11	2019-07-24
779240	10	15	2019-07-24
779220	2	3	2019-07-24
779190	12	15	2019-07-24
779170	0	0	2019-07-24
779160	1	2	2019-07-24
779150	0	5	2019-07-24
779140	4	5	2019-07-24
779130	39	52	2019-07-24
779120	3	3	2019-07-24
779110	3	4	2019-07-24
779100	33	51	2019-07-24
779090	56	62	2019-07-24
779070	1	1	2019-07-24
779060	1	6	2019-07-24
779050	83	110	2019-07-24
779000	0	0	2019-07-24
778980	0	0	2019-07-24
778960	0	0	2019-07-24
778930	36	45	2019-07-24
778910	0	0	2019-07-24
778900	0	0	2019-07-24
778870	5	5	2019-07-24
778860	12	17	2019-07-24
778850	6	11	2019-07-24
778840	33	35	2019-07-24
778830	0	1	2019-07-24
778810	0	1	2019-07-24
778800	5	5	2019-07-24
778770	0	0	2019-07-24
778760	4	7	2019-07-24
778710	0	1	2019-07-24
778700	2850	3632	2019-07-24
778650	6	6	2019-07-24
778640	8	8	2019-07-24
778630	0	0	2019-07-24
778610	234	250	2019-07-24
778600	0	0	2019-07-24
778590	11	14	2019-07-24
778580	1	1	2019-07-24
778570	12	18	2019-07-24
778550	1	8	2019-07-24
778540	0	2	2019-07-24
778500	0	0	2019-07-24
778470	5	5	2019-07-24
778460	3	5	2019-07-24
778450	3	5	2019-07-24
778430	0	1	2019-07-24
778420	5	9	2019-07-24
778410	15	26	2019-07-24
778400	39	42	2019-07-24
778390	101	107	2019-07-24
778380	0	0	2019-07-24
778370	0	0	2019-07-24
778360	1	4	2019-07-24
778340	11	14	2019-07-24
778330	114	118	2019-07-24
778270	0	0	2019-07-24
778260	24	28	2019-07-24
778250	18	24	2019-07-24
778240	0	1	2019-07-24
778230	2	3	2019-07-24
778150	44	51	2019-07-24
778140	0	0	2019-07-24
778120	2	3	2019-07-24
778110	8	13	2019-07-24
778080	0	6	2019-07-24
778070	0	0	2019-07-24
778060	11	13	2019-07-24
778050	24	33	2019-07-24
778030	14	18	2019-07-24
778000	0	1	2019-07-24
777980	0	0	2019-07-24
777900	2	3	2019-07-24
777890	6	6	2019-07-24
777880	52	65	2019-07-24
777870	5	5	2019-07-24
777860	0	0	2019-07-24
777850	0	1	2019-07-24
777820	6	9	2019-07-24
777790	68	76	2019-07-24
777770	173	226	2019-07-24
777760	2	2	2019-07-24
777730	0	0	2019-07-24
777710	0	0	2019-07-24
777660	0	0	2019-07-24
777650	236	282	2019-07-24
777640	0	3	2019-07-24
777620	0	0	2019-07-24
777610	3	3	2019-07-24
777590	192	242	2019-07-24
777580	0	0	2019-07-24
777560	8	16	2019-07-24
777550	3	4	2019-07-24
777540	1	2	2019-07-24
777530	0	1	2019-07-24
777430	17	23	2019-07-24
777420	5	9	2019-07-24
777410	0	0	2019-07-24
777400	26	44	2019-07-24
777380	2	2	2019-07-24
777360	0	0	2019-07-24
777350	3	7	2019-07-24
777340	9	11	2019-07-24
777310	1	5	2019-07-24
777300	0	0	2019-07-24
777270	2	3	2019-07-24
777250	0	0	2019-07-24
777240	114	136	2019-07-24
777220	32	34	2019-07-24
777210	0	0	2019-07-24
777200	121	126	2019-07-24
777180	3	8	2019-07-24
777160	19	29	2019-07-24
777150	36	43	2019-07-24
777140	6	11	2019-07-24
777130	605	678	2019-07-24
777100	5	7	2019-07-24
777090	5	7	2019-07-24
777050	25	32	2019-07-24
777040	6	12	2019-07-24
777020	10	13	2019-07-24
777000	1	4	2019-07-24
776970	0	0	2019-07-24
776960	215	253	2019-07-24
776930	0	0	2019-07-24
776920	7	8	2019-07-24
776890	30	69	2019-07-24
776830	18	20	2019-07-24
776820	7	11	2019-07-24
776790	8	9	2019-07-24
776780	6	6	2019-07-24
776740	0	0	2019-07-24
776720	3	3	2019-07-24
776670	2	5	2019-07-24
776610	1	3	2019-07-24
776600	10	13	2019-07-24
776590	0	0	2019-07-24
776580	150	206	2019-07-24
776550	9	28	2019-07-24
776540	23	29	2019-07-24
776510	2	11	2019-07-24
776490	1830	2097	2019-07-24
776450	1	1	2019-07-24
776440	0	0	2019-07-24
776430	1	2	2019-07-24
776410	0	1	2019-07-24
776390	0	0	2019-07-24
776380	0	0	2019-07-24
776370	49	60	2019-07-24
776360	2	2	2019-07-24
776340	64	81	2019-07-24
776320	2	4	2019-07-24
776290	1	4	2019-07-24
776210	0	0	2019-07-24
776190	19	27	2019-07-24
776170	0	0	2019-07-24
776160	3	4	2019-07-24
776140	8	17	2019-07-24
776100	1	2	2019-07-24
776080	9	12	2019-07-24
776070	0	0	2019-07-24
776040	6	8	2019-07-24
776020	3	5	2019-07-24
776000	9	13	2019-07-24
775990	0	0	2019-07-24
775960	23	24	2019-07-24
775940	826	946	2019-07-24
775920	0	1	2019-07-24
775910	11	14	2019-07-24
775900	138	201	2019-07-24
775860	4	8	2019-07-24
775850	12	21	2019-07-24
775830	0	0	2019-07-24
775820	27	37	2019-07-24
775810	5	7	2019-07-24
775800	39	61	2019-07-24
775790	1	1	2019-07-24
775760	60	86	2019-07-24
775730	1	1	2019-07-24
775720	3	4	2019-07-24
775690	4	4	2019-07-24
775620	0	0	2019-07-24
775590	0	0	2019-07-24
775580	0	0	2019-07-24
775570	0	0	2019-07-24
775530	76	87	2019-07-24
775520	13	16	2019-07-24
775490	12	12	2019-07-24
775460	6	8	2019-07-24
775320	15	17	2019-07-24
775310	17	17	2019-07-24
775270	6	6	2019-07-24
775220	206	379	2019-07-24
775200	1	1	2019-07-24
774921	3	3	2019-07-24
774911	40	61	2019-07-24
774901	10	15	2019-07-24
774891	3	4	2019-07-24
774861	788	932	2019-07-24
774831	0	6	2019-07-24
774811	475	718	2019-07-24
774781	13	17	2019-07-24
774741	0	0	2019-07-24
774731	7	7	2019-07-24
774721	26	26	2019-07-24
774711	11	14	2019-07-24
774651	0	0	2019-07-24
774561	35	38	2019-07-24
774551	7	9	2019-07-24
774541	205	277	2019-07-24
774531	21	21	2019-07-24
774511	334	452	2019-07-24
774501	1	1	2019-07-24
774471	0	0	2019-07-24
774461	343	397	2019-07-24
774451	0	0	2019-07-24
774441	11	19	2019-07-24
774421	9	16	2019-07-24
774411	3	4	2019-07-24
774401	8	9	2019-07-24
774361	0	0	2019-07-24
774351	206	295	2019-07-24
774331	14	19	2019-07-24
774321	26	53	2019-07-24
774291	0	0	2019-07-24
774281	21	29	2019-07-24
774261	34	43	2019-07-24
774241	492	1118	2019-07-24
774231	5	6	2019-07-24
774221	18	19	2019-07-24
774211	0	0	2019-07-24
774201	250	263	2019-07-24
774191	9	10	2019-07-24
774181	0	0	2019-07-24
774171	5295	5398	2019-07-24
774161	3	5	2019-07-24
774151	1	1	2019-07-24
774141	7	10	2019-07-24
774131	1	3	2019-07-24
774121	12	13	2019-07-24
774091	297	315	2019-07-24
774051	0	1	2019-07-24
773951	4841	5758	2019-07-24
773930	11	13	2019-07-24
773920	3097	3925	2019-07-24
773910	0	1	2019-07-24
773870	1	1	2019-07-24
773830	5	5	2019-07-24
773810	2	4	2019-07-24
773770	18	32	2019-07-24
773740	0	0	2019-07-24
773710	5	5	2019-07-24
773670	383	394	2019-07-24
773660	0	0	2019-07-24
773650	0	2	2019-07-24
773640	1	11	2019-07-24
773630	0	0	2019-07-24
773620	2	2	2019-07-24
773610	1	1	2019-07-24
773590	43	59	2019-07-24
773580	156	183	2019-07-24
773570	1	2	2019-07-24
773540	30	47	2019-07-24
773530	29	54	2019-07-24
773520	131	185	2019-07-24
773510	5	9	2019-07-24
773490	5	6	2019-07-24
773460	41	53	2019-07-24
773440	3	6	2019-07-24
773430	66	74	2019-07-24
773420	15	19	2019-07-24
773390	45	84	2019-07-24
773380	0	0	2019-07-24
773370	0	0	2019-07-24
773360	1	1	2019-07-24
773340	0	0	2019-07-24
773330	8	16	2019-07-24
773320	0	1	2019-07-24
773240	5	12	2019-07-24
773230	4	5	2019-07-24
773210	2	2	2019-07-24
773190	0	0	2019-07-24
773170	2	4	2019-07-24
773150	11	12	2019-07-24
773130	12	13	2019-07-24
773120	0	2	2019-07-24
773090	47	59	2019-07-24
773010	11	15	2019-07-24
772990	20	31	2019-07-24
772980	0	0	2019-07-24
772940	0	0	2019-07-24
772750	7	7	2019-07-24
772740	22	33	2019-07-24
772730	7	9	2019-07-24
772700	96	131	2019-07-24
772680	79	102	2019-07-24
772670	1	3	2019-07-24
772650	0	0	2019-07-24
772610	74	76	2019-07-24
772600	1	3	2019-07-24
772590	0	0	2019-07-24
772570	0	0	2019-07-24
772540	834	1466	2019-07-24
772530	4	6	2019-07-24
772500	37	55	2019-07-24
772480	35	46	2019-07-24
772470	28	32	2019-07-24
772460	12	15	2019-07-24
772450	0	0	2019-07-24
772440	2	5	2019-07-24
772430	245	320	2019-07-24
772420	1	2	2019-07-24
772410	0	0	2019-07-24
772360	2	4	2019-07-24
772340	4	4	2019-07-24
772320	4	6	2019-07-24
772300	0	2	2019-07-24
772290	51	54	2019-07-24
772270	60	70	2019-07-24
772260	0	0	2019-07-24
772240	2	3	2019-07-24
772230	12	12	2019-07-24
772220	3	5	2019-07-24
772210	0	0	2019-07-24
772200	12	16	2019-07-24
772190	0	0	2019-07-24
772180	41	43	2019-07-24
772160	41	44	2019-07-24
772100	0	3	2019-07-24
772090	11	12	2019-07-24
772080	3	6	2019-07-24
772070	178	258	2019-07-24
772060	7	10	2019-07-24
771960	0	0	2019-07-24
771950	38	46	2019-07-24
771920	105	157	2019-07-24
771860	2	2	2019-07-24
771840	48	55	2019-07-24
771820	1	3	2019-07-24
771810	39	44	2019-07-24
771800	0	0	2019-07-24
771770	0	0	2019-07-24
771710	41	54	2019-07-24
771700	0	0	2019-07-24
771690	8	13	2019-07-24
771680	30	36	2019-07-24
771670	2	4	2019-07-24
771610	8	11	2019-07-24
771570	19	24	2019-07-24
771560	0	0	2019-07-24
771540	0	0	2019-07-24
771530	30	36	2019-07-24
771510	0	0	2019-07-24
771500	3	10	2019-07-24
771470	3	12	2019-07-24
771460	11	17	2019-07-24
771450	37	42	2019-07-24
771440	1	3	2019-07-24
771430	6	8	2019-07-24
771410	36	45	2019-07-24
771400	0	3	2019-07-24
771380	2	2	2019-07-24
771370	1	4	2019-07-24
771350	122	161	2019-07-24
771340	1	2	2019-07-24
771320	10	16	2019-07-24
771310	180	188	2019-07-24
771250	56	84	2019-07-24
771240	84	88	2019-07-24
771190	0	0	2019-07-24
771180	0	0	2019-07-24
771170	0	0	2019-07-24
771140	3	6	2019-07-24
771130	6	20	2019-07-24
771120	1	1	2019-07-24
771100	6	8	2019-07-24
771070	41	41	2019-07-24
771060	0	0	2019-07-24
771010	34	38	2019-07-24
770920	1	2	2019-07-24
770900	2	2	2019-07-24
770890	0	0	2019-07-24
770880	1	1	2019-07-24
770870	2	2	2019-07-24
770860	6	6	2019-07-24
770850	6	7	2019-07-24
770830	0	0	2019-07-24
770820	4	4	2019-07-24
770810	79	92	2019-07-24
770790	0	0	2019-07-24
770770	0	0	2019-07-24
770740	0	1	2019-07-24
770690	3	11	2019-07-24
770660	4	4	2019-07-24
770630	10	11	2019-07-24
770620	9	15	2019-07-24
770610	2	4	2019-07-24
770600	10	11	2019-07-24
770570	0	0	2019-07-24
770560	0	2	2019-07-24
770520	0	0	2019-07-24
770510	1	2	2019-07-24
770500	121	166	2019-07-24
770460	149	238	2019-07-24
770440	14	27	2019-07-24
770410	36	40	2019-07-24
770400	7	25	2019-07-24
770390	423	535	2019-07-24
770380	1	1	2019-07-24
770370	5	9	2019-07-24
770360	0	0	2019-07-24
770350	0	2	2019-07-24
770320	1	1	2019-07-24
770270	2	7	2019-07-24
770240	1231	2548	2019-07-24
770200	5	12	2019-07-24
770160	3	5	2019-07-24
770120	1	1	2019-07-24
770110	50	58	2019-07-24
770100	118	150	2019-07-24
770090	23	29	2019-07-24
770080	0	0	2019-07-24
770070	38	55	2019-07-24
770050	3	5	2019-07-24
770020	5	5	2019-07-24
770010	0	0	2019-07-24
769980	11	15	2019-07-24
769970	126	169	2019-07-24
769950	223	312	2019-07-24
769940	13	23	2019-07-24
769930	1	1	2019-07-24
769920	176	223	2019-07-24
769910	10	11	2019-07-24
769840	12	14	2019-07-24
769730	8	12	2019-07-24
769720	0	0	2019-07-24
769690	29	41	2019-07-24
769680	19	19	2019-07-24
769670	26	57	2019-07-24
769640	1	1	2019-07-24
769630	2	2	2019-07-24
769600	0	0	2019-07-24
769590	6	7	2019-07-24
769580	4	5	2019-07-24
769560	0	0	2019-07-24
769550	39	43	2019-07-24
769540	0	0	2019-07-24
769520	0	0	2019-07-24
769480	0	0	2019-07-24
769440	6	11	2019-07-24
769420	11	11	2019-07-24
769410	14	15	2019-07-24
769390	0	5	2019-07-24
769370	1	3	2019-07-24
769360	33	51	2019-07-24
769340	5	9	2019-07-24
769330	10	14	2019-07-24
769320	8	8	2019-07-24
769230	0	0	2019-07-24
769220	10	13	2019-07-24
769200	9	17	2019-07-24
769190	0	0	2019-07-24
769170	0	0	2019-07-24
769160	1	1	2019-07-24
769150	3	8	2019-07-24
769110	16	31	2019-07-24
769100	0	0	2019-07-24
769080	4	9	2019-07-24
769060	7	9	2019-07-24
769030	0	0	2019-07-24
769020	2	2	2019-07-24
768990	6	11	2019-07-24
768970	25	25	2019-07-24
768880	9	10	2019-07-24
768840	29	50	2019-07-24
768820	0	0	2019-07-24
768800	28	47	2019-07-24
768790	0	0	2019-07-24
768770	1	1	2019-07-24
768750	131	268	2019-07-24
768740	2	2	2019-07-24
768640	2	2	2019-07-24
768590	9	9	2019-07-24
768580	5	6	2019-07-24
768570	1	5	2019-07-24
768550	7	12	2019-07-24
768540	18	24	2019-07-24
768520	0	0	2019-07-24
768510	4	10	2019-07-24
768480	2	2	2019-07-24
768470	9	11	2019-07-24
768460	0	0	2019-07-24
768370	58	101	2019-07-24
768310	2	2	2019-07-24
768300	8	10	2019-07-24
768290	13	14	2019-07-24
768270	7	7	2019-07-24
768200	0	0	2019-07-24
768180	0	0	2019-07-24
768170	1	6	2019-07-24
768130	2	9	2019-07-24
768110	1	2	2019-07-24
768100	59	69	2019-07-24
768060	16	21	2019-07-24
768020	2	2	2019-07-24
767980	2	5	2019-07-24
767970	11	14	2019-07-24
767960	1	1	2019-07-24
767930	187	211	2019-07-24
767910	12	27	2019-07-24
767870	1	1	2019-07-24
767860	0	0	2019-07-24
767840	1	4	2019-07-24
767810	32	44	2019-07-24
767690	37	43	2019-07-24
767680	0	0	2019-07-24
767660	0	0	2019-07-24
767600	2	4	2019-07-24
767590	12	12	2019-07-24
767560	892	1945	2019-07-24
767550	0	0	2019-07-24
767500	26	37	2019-07-24
767490	0	0	2019-07-24
767470	0	0	2019-07-24
767460	16	21	2019-07-24
767420	100	173	2019-07-24
767410	0	0	2019-07-24
767400	9	12	2019-07-24
767390	159	244	2019-07-24
767360	29	33	2019-07-24
767340	11	17	2019-07-24
767330	0	4	2019-07-24
767310	2	12	2019-07-24
767300	8	17	2019-07-24
767240	12	16	2019-07-24
767200	9	9	2019-07-24
767180	0	0	2019-07-24
767170	3	4	2019-07-24
767130	1	7	2019-07-24
767110	6	16	2019-07-24
767100	6	12	2019-07-24
767050	12	23	2019-07-24
767030	17	23	2019-07-24
767020	0	0	2019-07-24
767010	0	0	2019-07-24
767000	0	0	2019-07-24
766990	0	0	2019-07-24
766940	23	24	2019-07-24
766930	0	0	2019-07-24
766920	246	279	2019-07-24
766850	41	67	2019-07-24
766780	5	6	2019-07-24
766740	18	19	2019-07-24
766730	131	135	2019-07-24
766700	5	9	2019-07-24
766680	8	15	2019-07-24
766650	6	7	2019-07-24
766630	33	40	2019-07-24
766620	0	1	2019-07-24
766600	8	16	2019-07-24
766570	2757	4131	2019-07-24
766560	46	49	2019-07-24
766530	4	8	2019-07-24
766500	2	5	2019-07-24
766460	0	1	2019-07-24
766430	2	4	2019-07-24
766420	1	2	2019-07-24
766370	656	983	2019-07-24
766360	0	0	2019-07-24
766320	50	66	2019-07-24
766300	1	1	2019-07-24
766280	758	797	2019-07-24
766250	16	16	2019-07-24
766150	1	1	2019-07-24
766110	7	8	2019-07-24
766090	14	30	2019-07-24
766070	0	1	2019-07-24
766060	0	0	2019-07-24
766040	13	24	2019-07-24
766010	1	1	2019-07-24
766000	16	18	2019-07-24
765950	3	7	2019-07-24
765940	32	37	2019-07-24
765910	8	10	2019-07-24
765900	49	64	2019-07-24
765890	29	30	2019-07-24
765880	40	54	2019-07-24
765870	211	241	2019-07-24
765860	5	6	2019-07-24
765850	5	6	2019-07-24
765840	6	9	2019-07-24
765810	0	0	2019-07-24
765800	0	0	2019-07-24
765790	1	3	2019-07-24
765780	0	0	2019-07-24
765770	8	9	2019-07-24
765730	4	7	2019-07-24
765710	448	523	2019-07-24
765700	0	0	2019-07-24
765690	21	21	2019-07-24
765650	0	0	2019-07-24
765640	250	264	2019-07-24
765630	0	0	2019-07-24
765620	0	1	2019-07-24
765610	16	17	2019-07-24
765590	17	20	2019-07-24
765570	3	5	2019-07-24
765560	4	7	2019-07-24
765530	4	6	2019-07-24
765510	0	0	2019-07-24
765490	4	5	2019-07-24
765470	3	4	2019-07-24
765460	8	12	2019-07-24
765450	0	0	2019-07-24
765410	642	693	2019-07-24
765400	1	3	2019-07-24
765390	2	18	2019-07-24
765380	11	14	2019-07-24
765370	0	4	2019-07-24
765360	10	16	2019-07-24
765350	3	3	2019-07-24
765320	2	4	2019-07-24
765300	11	12	2019-07-24
765290	0	0	2019-07-24
765260	3	5	2019-07-24
765250	30	58	2019-07-24
765240	0	0	2019-07-24
765230	14	19	2019-07-24
765210	37	50	2019-07-24
765200	4	7	2019-07-24
765180	26	50	2019-07-24
765170	2	2	2019-07-24
765160	6	8	2019-07-24
765140	1	2	2019-07-24
765100	14	15	2019-07-24
765060	15	15	2019-07-24
765040	1	1	2019-07-24
765030	56	61	2019-07-24
765020	0	0	2019-07-24
